#missing_number - questionoption1: 숫자 간 간격 / questionoption2: 괄호 위치(미지정 시 랜덤) / questionoption3: ascending, descending 지정 가능, 없으면 둘 중 하나 / answerpoint1: 시작 수 세팅 (10=10의 배수, 5=5의 배수..), 없으면 랜덤                                                                                         #operations_with_objects - questionoption2: regroupingtrue시 받아올림,받아내림 강제. regroupingfalse시 받아올림, 받아내림 없음. 없으면 둘 중 하나.                                                                                         #operations_without_objects - questionoption3: vertical시 세로 연산. horizontal시 가로 연산. 없으면 둘 중 하나.                                                                                         #biggest_and_smallest - questionoption1: biggest시 가장 큰 수. smallest시 가장 작은 수.                                                                                         #bigger_and_smaller - questionoption1: bigger시 더 큰 수. smaller시 더 작은 수. / questionoption2: image, number 지정, 없으면 둘 중 하나 / questionoption3: image의 경우 lineup을 기재하면 정렬됨                                                                                         #compare_number_magnitudes - questionoption1: ascending, descending 지정 가능, 없으면 둘 중 하나 / answeroption1: 숫자 간 간격 지정, 없으면 지정하지 않음.                                                                                         #shapes - questionoption1: 질문, 음성 파일 명과 일치해야 함 / answerrange: 항목 중 답변을 하나 선택. 이미지 파일 명과 일치해야 함 / answeroption1 항목 중 보기 선택. 이미지 파일 명과 일치해야 함"														
#level	worksheet	leveltypesequence	type	templatename	questionoption1	questionoption2	questionoption3	questionoption4	questionoption5	answer	answeroption1			
PostTest_1	1	1001, 1001, 1002, 1002, 1003, 1004, 1004, 1005, 1005, 1006												
			120003	operations_drag	11~59+11~59=?	regroupingtrue	vertical			30~70				
			120004	operations_drag	11~89+11~89=?	regroupingtrue	vertical			71~100				
SpecialTest_13	1	130001~130010, 130001~130010, 130001~130010, 130001~130010, 130001~130010												
			130001	word_problem	Anu earns star stickers when she does math at school. Yesterday, Anu earned 4 stars. Today, she earned 3 more. How many stars did Anu earn in all?	Anu earns star stickers when she does math at school. Yesterday, Anu earned 4 stars. Today, she earned 3 more. How many stars did Anu earn in all?				7				
			130002	word_problem	Deepesh has 6 books. Kartik has 2 books. How many books do they have in all?	Deepesh has 6 books. Kartik has 2 books. How many books do they have in all?				8				
			130003	word_problem	Radha saw 12 birds in a tree and 7 birds in another tree. How many birds did she see altogether?	Radha saw 12 birds in a tree and 7 birds in another tree. How many birds did she see altogether?				19				
			130004	word_problem	A farmer planted 5 rows of corn before lunch. He planted 7 more rows after lunch. How many rows of corn did he plant during the day?	A farmer planted 5 rows of corn before lunch. He planted 7 more rows after lunch. How many rows of corn did he plant during the day?				12				
			130005	word_problem	There are 6 girls and 7 boys on the bus. How many children are on the bus?	There are 6 girls and 7 boys on the bus. How many children are on the bus?				13				
			130006	word_problem	Radhika caught 5 fish in the morning. She caught 4 more fish in the afternoon. How many fish did Radhika catch in all?	Radhika caught 5 fish in the morning. She caught 4 more fish in the afternoon. How many fish did Radhika catch in all?				9				
			130007	word_problem	Ruhi served 3 yams at lunch and 5 yams during dinner. How many yams were served during the day?	Ruhi served 3 yams at lunch and 5 yams during dinner. How many yams were served during the day?				8				
			130008	word_problem	Sharad got 3 new shirts on his birthday. He already had 5 shirts. How many shirts does he have now?	Sharad got 3 new shirts on his birthday. He already had 5 shirts. How many shirts does he have now?				8				
			130009	word_problem	Sameera is decorating for a birthday party. She blew up 6 balloons this morning and 5 balloons this afternooon. How many balloons did she blow up in all?	Sameera is decorating for a birthday party. She blew up 6 balloons this morning and 5 balloons this afternooon. How many balloons did she blow up in all?				11				
			130010	word_problem	There are 7 pencils in the drawer. Gajendra placed 9 more pencils in the drawer. How many pencils are in the drawer?	There are 7 pencils in the drawer. Gajendra placed 9 more pencils in the drawer. How many pencils are in the drawer?				16				
SpecialTest_14	1	140001~140010, 140001~140010, 140001~140010, 140001~140010, 140001~140010												
			140001	word_problem	Manish has 2 marbles. Lata has 3 more marbles than Manish. How many marbles does Lata have?	Manish has 2 marbles. Lata has 3 more marbles than Manish. How many marbles does Lata have?				5				
			140002	word_problem	Mukul bought 3 more books than Megha. Megha bought a book. How many books did Mukul buy?	Mukul bought 3 more books than Megha. Megha bought a book. How many books did Mukul buy?				4				
			140003	word_problem	There are 10 plates at the dinner table. There are 5 more people than plates. How many people are at dinner?	There are 10 plates at the dinner table. There are 5 more people than plates. How many people are at dinner?				15				
			140004	word_problem	Hira has 9 pencils. Rashid has 5 more pencils than Hira. How many pencils does Rashid have?	Hira has 9 pencils. Rashid has 5 more pencils than Hira. How many pencils does Rashid have?				14				
			140005	word_problem	Ganesh has 4 stamps. Daanish has 5 more stamps than Ganesh. How many stamps does Daanish have?	Ganesh has 4 stamps. Daanish has 5 more stamps than Ganesh. How many stamps does Daanish have?				8				
			140006	word_problem	Jyoti is 5 years old. Her sister Jiya is 2 years older than Jyoti. How old is Jiya?	Jyoti is 5 years old. Her sister Jiya is 2 years older than Jyoti. How old is Jiya?				7				
			140007	word_problem	There are 14 chairs in Ms. Jeet's classroom. There are 3 more chairs in Mr. Nakul's classroom. How many chairs are there in Mr. Nakul's classroom?	There are 14 chairs in Miss Jeet's classroom. There are 3 more chairs in Mr. Nakul's classroom. How many chairs are there in Mr. Nakul's classroom?				17				
			140008	word_problem	Karim has 7 plums. Naresh has 4 more plums than Karim. How many plums does Naresh have?	Karim has 7 plums. Naresh has 4 more plums than Karim. How many plums does Naresh have?				11				
			140009	word_problem	Veena has 7 balls. Prabha has 6 more balls than Veena. How many balls does Prabha have?	Veena has 7 balls. Prabha has 6 more balls than Veena. How many balls does Prabha have?				13				
			140010	word_problem	Suraj has 4 pencils and his sister has 8 more pencils than him. How many pencils does Suraj's sister have?	Suraj has 4 pencils and his sister has 8 more pencils than him. How many pencils does Suraj's sister have?				12				
SpecialTest_15	1	150001~150010, 150001~150010, 150001~150010, 150001~150010, 150001~150010												
			150001	word_problem	Aditi has 5 books. 3 of them are science books and the rest are storybooks. How many are storybooks?	Aditi has 5 books. 3 of them are science books and the rest are storybooks. How many are storybooks?				2				
			150002	word_problem	Aman's cat had 9 kittens. 5 of them are white and the rest are gray. How many gray kittens did the cat have?	Aman's cat had 9 kittens. 5 of them are white and the rest are gray. How many gray kittens did the cat have?				4				
			150003	word_problem	There are 9 children in a classroom. 6 of them are boys. How many girls are in the classroom?	There are 9 children in a classroom. 6 of them are boys. How many girls are in the classroom?				3				
			150004	word_problem	Ms. Jagat has 12 students in her class. Some students are absent and 7 students are present. How many students are absent?	Miss Jagat has 12 students in her class. Some students are absent and 7 students are present. How many students are absent?				5				
			150005	word_problem	There are 16 children in a classroom. Some children go outside to play. 7 children stay inside to read books. How many children are outside?	There are 16 children in a classroom. Some children go outside to play. 7 children stay inside to read books. How many children are outside?				9				
			150006	word_problem	Prabha has 9 balloons. 6 are green and the rest are blue. How many balloons are blue?	Prabha has 9 balloons. 6 are green and the rest are blue. How many balloons are blue?				3				
			150007	word_problem	Jiya and her brother picked 6 mangoes together. Jiya picked 4 mangoes. How many mangoes did her brother pick?	Jiya and her brother picked 6 mangoes together. Jiya picked 4 mangoes. How many mangoes did her brother pick?				2				
			150008	word_problem	Sumit and Vaishali drew 8 pictures together. Sumit drew 3 pictures. How many pictures did Vaishali draw?	Sumit and Vaishali drew 8 pictures together. Sumit drew 3 pictures. How many pictures did Vaishali draw?				5				
			150009	word_problem	Priyanka and Kajal caught 14 fireflies altogether. Priyanka caught 5 fireflies. How many fireflies did Kajal catch?	Priyanka and Kajal caught 14 fireflies altogether. Priyanka caught 5 fireflies. How many fireflies did Kajal catch?				9				
			150010	word_problem	A piece of wood is 13 inches long. It is cut into two parts. One part is 6 inches long. How long is the other part?	A piece of wood is 13 inches long. It is cut into two parts. One part is 6 inches long. How long is the other part?				7				
SpecialTest_16	1	160001~160010, 160001~160010, 160001~160010, 160001~160010, 160001~160010												
			160001	word_problem	A farmer had 7 apple trees. She bought some more trees and now has 10 apple trees in her orchard. How many apple trees did she buy?	A farmer had 7 apple trees. She bought some more trees and now has 10 apple trees in her orchard. How many apple trees did she buy?				3				
			160002	word_problem	A football team scored 3 goals in the first half. Then they scored more goals in the second half. They won the game with 5 goals! How many goals did they socre in the second half?	A football team scored 3 goals in the first half. Then they scored more goals in the second half. They won the game with 5 goals! How many goals did they socre in the second half?				2				
			160003	word_problem	Nakul read 6 pages of his book before lunch. After lunch he read some more. If Nakul read 9 pages in all, how many pages did he read after lunch?	Nakul read 6 pages of his book before lunch. After lunch he read some more. If Nakul read 9 pages in all, how many pages did he read after lunch?				3				
			160004	word_problem	Virat went to a store and bought some t-shirts. He went to another store and bought 2 more t-shirts. He bought a total of 7 t-shirts. How many t-shirts did he buy at the first store?	Virat went to a store and bought some t-shirts. He went to another store and bought 2 more t-shirts. He bought a total of 7 t-shirts. How many t-shirts did he buy at the first store?				5				
			160005	word_problem	You have some stamps. Your brother gives 6 stamps to you. Now you have 10 stamps. How many stamps did you start with?	You have some stamps. Your brother gives 6 stamps to you. Now you have 10 stamps. How many stamps did you start with?				4				
			160006	word_problem	Aarushi picked 3 flowers in the morning. She picked some more flowers in the afternoon. If Aarushi picked 8 flowers in all, how many did she pick in the afternoon?	Aarushi picked 3 flowers in the morning. She picked some more flowers in the afternoon. If Aarushi picked 8 flowers in all, how many did she pick in the afternoon?				5				
			160007	word_problem	There are some crickets in a jar. You collect 5 more crickets and now have 10 crickets in all. How many crickets did you start with?	There are some crickets in a jar. You collect 5 more crickets and now have 10 crickets in all. How many crickets did you start with?				5				
			160008	word_problem	There were some seashells in Uma's pail. She finds 2 more seashells. Now she has 8 seashells in all. How many seashells did she start with?	There were some seashells in Uma's pail. She finds 2 more seashells. Now she has 8 seashells in all. How many seashells did she start with?				6				
			160009	word_problem	Riya saw 4 cats in front of her house. She went to sleep and when she woke up, there were 7 cats in front of her house. How many cats came to her house while she was sleeping?	Riya saw 4 cats in front of her house. She went to sleep and when she woke up, there were 7 cats in front of her house. How many cats came to her house while she was sleeping?				3				
			160010	word_problem	Nakul has 4 marbles. Yamini gives Nakul some marbles and now he has 6 marbles in all. How many marbles did Yamini give Nakul?	Nakul has 4 marbles. Yamini gives Nakul some marbles and now he has 6 marbles in all. How many marbles did Yamini give Nakul?				2				
SpecialTest_17	1	170001, 170002, 170003, 170004, 170003~170004												
			170001	operations_with_objects	1~9-1~9=?		horizontal			1~8				
			170002	operations_with_objects	10-1~9=?		horizontal			1~9				
			170003	operations_drag	1~9-1~9=?		horizontal			1~8				
			170004	operations_drag	10-1~9=?		horizontal			1~9				
SpecialTest_18	1	180001, 180002, 180003, 180004, 180005												
			180001	operations_with_objects	11~19-1~9=?	regroupingfalse	horizontal			10~18				
			180002	operations_with_objects	11~20-10=?	regroupingfalse	horizontal			1~10				
			180003	operations_drag	11~19-1~9=?	regroupingfalse	horizontal			10~18				
			180004	operations_drag	11~20-10=?	regroupingfalse	horizontal			1~10				
			180005	operations_drag	11~19-11~19=?	regroupingfalse	horizontal			1~8				
SpecialTest_19	1	190001, 190002, 190003, 190003, 190004~190005												
			190001	operations_with_objects	11~18-1~9=?	regroupingtrue	horizontal			2~9				
			190002	operations_with_objects	20-1~9=?		horizontal			11~19				
			190003	operations_drag	11~18-1~9=?	regroupingtrue	horizontal			2~9				
			190004	operations_drag	20-11~19=?		horizontal			1~9				
			190005	operations_drag	20-1~9=?		horizontal			11~19				
SpecialTest_20	1	200001, 200002, 200003, 200004, 200005												
			200001	operations_drag	10,20,30,40,50,60,70,80,90-10,20,30,40,50,60,70,80,90=?	regroupingfalse	horizontal			10~80				
			200002	operations_drag	21~99-10,20,30,40,50,60,70,80,90=?	regroupingfalse	horizontal			9~89				
			200003	operations_drag	21~50-11~49=?	regroupingfalse	vertical			1~39				
			200004	operations_drag	51~99-21~50=?	regroupingfalse	vertical			1~78				
			200005	operations_drag	51~99-51~99=?	regroupingfalse	vertical			1~48				
SpecialTest_21	1	210001, 210002, 210003, 210003, 210004												
			210001	operations_drag	21~50-1~9=?	regroupingtrue	vertical			12~49				
			210002	operations_drag	21~50-11~19=?	regroupingtrue	vertical			1~39				
			210003	operations_drag	21~50-21~50=?	regroupingtrue	vertical			1~29				
			210004	operations_drag	20, 30, 40, 50-11~49=?	regroupingtrue	vertical			1~39				
SpecialTest_22	1	220001~220010, 220001~220010, 220001~220010, 220001~220010, 220001~220010												
			220001	word_problem	Pooja has 9 bracelets. She loses 2 of them. How many bracelets does Pooja have left?	Pooja has 9 bracelets. She loses 2 of them. How many bracelets does Pooja have left?				7				
			220002	word_problem	Basanti makes 8 loaves of bread. She gives 3 loaves of bread to her cousin. How many loaves of bread does she have left?	Basanti makes 8 loaves of bread. She gives 3 loaves of bread to her cousin. How many loaves of bread does she have left?				5				
			220003	word_problem	There are 9 kites flying in the sky. A wind blows 3 kites down on the ground. How many kites are still flying in the sky?	There are 9 kites flying in the sky. A wind blows 3 kites down on the ground. How many kites are still flying in the sky?				6				
			220004	word_problem	There are 15 ducks swimming in a pond. 7 ducks fly away. How many ducks are still swimming in the pond?	There are 15 ducks swimming in a pond. 7 ducks fly away. How many ducks are still swimming in the pond?				8				
			220005	word_problem	Ritika has 12 books. She donates 8 books to her class library. How many books does Ritika have left?	Ritika has 12 books. She donates 8 books to her class library. How many books does Ritika have left?				4				
			220006	word_problem	There are 12 cats on a fence. 1 cat jumps down off of the fence. How many cats are left on the fence?	There are 12 cats on a fence. 1 cat jumps down off of the fence. How many cats are left on the fence?				11				
			220007	word_problem	Aayushi has 8 pencils. She loses 7 of them. How many pencils does Aayushi have left?	Aayushi has 8 pencils. She loses 7 of them. How many pencils does Aayushi have left?				1				
			220008	word_problem	Pushpa has 7 biscuits. She eats 2 of them. How many biscuits does she have left?	Pushpa has 7 biscuits. She eats 2 of them. How many biscuits does she have left?				5				
			220009	word_problem	Nassir picks up a 17-page book. He reads 9 pages. How many pages does he have left to read?	Nassir picks up a 17 page book. He reads 9 pages. How many pages does he have left to read?				8				
			220010	word_problem	There are 10 students on the school bus. 3 students get off the bus. How many students are left on the bus?	There are 10 students on the school bus. 3 students get off the bus. How many students are left on the bus?				7				
SpecialTest_23	1	230001~230010, 230001~230010, 230001~230010, 230001~230010, 230001~230010												
			230001	word_problem	Aayushi is 9 years old. Her sister Seema is 6 years old. How much older is Aayushi than her sister Seema?	Aayushi is 9 years old. Her sister Seema is 6 years old. How much older is Aayushi than her sister Seema?				3				
			230002	word_problem	Rehman ate 7 biscuits and Prabha ate 2 biscuits. How many fewer biscuits did Prabha eat than Rehman?	Rehman ate 7 biscuits and Prabha ate 2 biscuits. How many fewer biscuits did Prabha eat than Rehman?				5				
			230003	word_problem	Astha walks 4 blocks to school. Prabha walks 2 blocks to school. How many more blocks does Astha walk than Prabha to school?	Astha walks 4 blocks to school. Prabha walks 2 blocks to school. How many more blocks does Astha walk than Prabha to school?				2				
			230004	word_problem	There are 13 girls and 18 boys in a class. How many more boys are there than girls?	There are 13 girls and 18 boys in a class. How many more boys are there than girls?				5				
			230005	word_problem	Namita has 13 flowers in her garden. Gauri has 8 flowers. How many more flowers does Namita have than Gauri?	Namita has 13 flowers in her garden. Gauri has 8 flowers. How many more flowers does Namita have than Gauri?				5				
			230006	word_problem	You have 7 balloons and your friend has 5 balloons. How many more balloons do you have than your friend?	You have 7 balloons and your friend has 5 balloons. How many more balloons do you have than your friend?				2				
			230007	word_problem	Palak read 3 books and Niyati read 5 books. How many more books did Niyati read than Palak?	Palak read 3 books and Niyati read 5 books. How many more books did Niyati read than Palak?				2				
			230008	word_problem	Kasturba found 20 seashells on the beach. Vinay found 6 seashells. How many more seashells did Kasturba find than Vinay?	Kasturba found 20 seashells on the beach. Vinay found 6 seashells. How many more seashells did Kasturba find than Vinay?				14				
			230009	word_problem	Nitika bought 12 plants. Her sister bought 7 plants. How many more plants did Nitika buy than her sister?	Nitika bought 12 plants. Her sister bought 7 plants. How many more plants did Nitika buy than her sister?				5				
			230010	word_problem	Deepesh planted 5 seeds in a school garden. Prabha planted 8 seeds. How many fewer seeds did Deepesh plant than Prabha?	Deepesh planted 5 seeds in a school garden. Prabha planted 8 seeds. How many fewer seeds did Deepesh plant than Prabha?				3				
SpecialTest_24	1	240001~240010, 240001~240010, 240001~240010, 240001~240010, 240001~240010												
			240001	word_problem	I have 10 apples. I eat some apples. I have 4 apples left. How many apples did I eat?	I have 10 apples. I eat some apples. I have 4 apples left. How many apples did I eat?				6				
			240002	word_problem	Yesterday, the store had 7 bags of rice. Today, the store has 2 bags of rice. How many bags of rice did the store sell?	Yesterday the store had 7 bags of rice. Today the store has 2 bags of rice. How many bags of rice did the store sell?				5				
			240003	word_problem	Ram and his friends fly 9 kites. Some kites get stuck in a tree. 6 kites are still flying. How many kites are stuck in the tree?	Ram and his friends fly 9 kites. Some kites get stuck in a tree. 6 kites are still flying. How many kites are stuck in the tree?				3				
			240004	word_problem	A man was carrying balloons but the wind blew 6 away. He has 2 balloons left. How many balloons did he start with?	A man was carrying balloons but the wind blew 6 away. He has 2 balloons left. How many balloons did he start with?				8				
			240005	word_problem	Some mangos were in the basket. 4 mangos were taken from the basket. Now there are 6 mangos. How many mangos were in the basket before they were taken?	Some mangos were in the basket. 4 mangos were taken from the basket. Now there are 6 mangos. How many mangos were in the basket before they were taken?				10				
			240006	word_problem	8 birds sat on a tree branch. Some flew away. Now there are 3 birds on the branch. How many birds flew away?	8 birds sat on a tree branch. Some flew away. Now there are 3 birds on the branch. How many birds flew away?				5				
			240007	word_problem	Urvashi brought 10 jars of homemade jam to the market. She sold some jars and had 3 jars left. How many jars did she sell at the market?	Urvashi brought 10 jars of homemade jam to the market. She sold some jars and had 3 jars left. How many jars did she sell at the market?				7				
			240008	word_problem	Faraz's dog gave birth to some puppies. Faraz gave 6 puppies to his friends. Now he has 2 puppies left. How many puppies did his dog give birth to?	Faraz's dog gave birth to some puppies. Faraz gave 6 puppies to his friends. Now he has 2 puppies left. How many puppies did his dog give birth to?				8				
			240009	word_problem	Alka made 6 sandwiches for her family. Her family ate some and 2 were left. How many sandwiches did her family eat?	Alka made 6 sandwiches for her family. Her family ate some and 2 were left. How many sandwiches did her family eat?				4				
			240010	word_problem	7 boys ride their bikes. Some of the boys go home. 5 boys continue riding their bikes. How many boys went home?	7 boys ride their bikes. Some of the boys go home. 5 boys continue riding their bikes. How many boys went home?				2				
SpecialTest_25	1	250001, 250002, 250003, 250004, 250005												
			250001	operations_without_objects	2~3x2~9=?		horizontal			4~27				
			250002	operations_without_objects	4~5x2~9=?		horizontal			8~45				
			250003	operations_without_objects	6~7x2~9=?		horizontal			12~63				
			250004	operations_without_objects	8~9x2~9=?		horizontal			16~81				
			250005	operations_without_objects	2~9x2~9=?		horizontal			4~81				
SpecialTest_26	1	260001~260010, 260001~260010, 260001~260010, 260001~260010, 260001~260010												
			260001	word_problem	Shristi baked 18 brownies. She put an equal number of brownies on to 2 plates. How many brownies are on each plate?	Shristi baked 18 brownies. She put an equal number of brownies on to 2 plates. How many brownies are on each plate?				9				
			260002	word_problem	A farmer has 16 eggs and puts them into 2 boxes equally. How many eggs are in each box?	A farmer has 16 eggs and puts them into 2 boxes equally. How many eggs are in each box?				8				
			260003	word_problem	Jyoti picked 6 flowers. She put an equal amount of flowers into 2 vases. How many flowers did she put in each vase?	Jyoti picked 6 flowers. She put an equal amount of flowers into 2 vases. How many flowers did she put in each vase?				3				
			260004	word_problem	Ekbal picked 6 mangoes from a tree. He put an equal number of mangoes into 3 boxes. How many mangoes did he put in each box?	Ekbal picked 6 mangoes from a tree. He put an equal number of mangoes into 3 boxes. How many mangoes did he put in each box?				2				
			260005	word_problem	20 students were equally divided into 4 groups by the teacher. How many students are in each group?	20 students were equally divided into 4 groups by the teacher. How many students are in each group?				5				
			260006	word_problem	2 children share 8 sweets equally. How many sweets does each child get?	2 children share 8 sweets equally. How many sweets does each child get?				4				
			260007	word_problem	You and your sister share 10 bags of chips equally. How many bags of chips will each of you get?	You and your sister share 10 bags of chips equally. How many bags of chips will each of you get?				5				
			260008	word_problem	3 friends share 12 candies equally. How many candies does each friend get?	3 friends share 12 candies equally. How many candies does each friend get?				4				
			260009	word_problem	Mr. Rupesh's class has 18 books. He arranges them equally on 3 shelves. How many books are on each shelf?	Mr. Rupesh's class has 18 books. He arranges them equally on 3 shelves. How many books are on each shelf?				6				
			260010	word_problem	Krishna bought 12 fish. He put an equal number of fish into 4 tanks. How many fish are in each tank?	Krishna bought 12 fish. He put an equal number of fish into 4 tanks. How many fish are in each tank?				3				
SpecialTest_27	1	270001~270010, 270001~270010, 270001~270010, 270001~270010, 270001~270010												
			270001	word_problem	Darpan has 3 pairs of socks. Each pair has 2 socks. How many socks does Darpan have?	Darpan has 3 pairs of socks. Each pair has 2 socks. How many socks does Darpan have?				6				
			270002	word_problem	Sapna bought 2 boxes of mangos. Each box has 4 mangos. How many mangos did she buy?	Sapna bought 2 boxes of mangos. Each box has 4 mangos. How many mangos did she buy?				8				
			270003	word_problem	There are 3 sheeps in the pasture. Each sheep has 4 lambs. How many lambs are in the pasture?	There are 3 sheeps in the pasture. Each sheep has 4 lambs. How many lambs are in the pasture?				12				
			270004	word_problem	Prabha counted 3 flowers in the flower pot. Each flower has 5 petals. How many petals are there in all?	Prabha counted 3 flowers in the flower pot. Each flower has 5 petals. How many petals are there in all?				15				
			270005	word_problem	There are 2 wagons on the farm. Each wagon carries 8 children. How many children are in the wagons?	There are 2 wagons on the farm. Each wagon carries 8 children. How many children are in the wagons?				16				
			270006	word_problem	A bee has 6 legs. How many legs do 2 bees have?	A bee has 6 legs. How many legs do 2 bees have?				12				
			270007	word_problem	A duck has 2 legs. How many legs do 3 ducks have?	A duck has 2 legs. How many legs do 3 ducks have?				6				
			270008	word_problem	Neha bought 4 boxes of donuts. Each box contains 5 donuts. How many donuts did she buy altogether?	Neha bought 4 boxes of donuts. Each box contains 5 donuts. How many donuts did she buy altogether?				20				
			270009	word_problem	It takes Sally 7 minutes to run a mile. How long would it take her to run 4 miles?	It takes Sally 7 minutes to run a mile. How long would it take her to run 4 miles?				28				
			270010	word_problem	Shalini, Sonia, and Ramesh each ate 2 slices of pizza. How many slices of pizza did they eat in all?	Shalini Sonia and Ramesh each ate 2 slices of pizza. How many slices of pizza did they eat in all?				6				
SpecialTest_28	1	280001~280004, 280005~280008, 280009, 280010, 280011												
			280001	shapes	which	Which is a circle?	Which is a circle?			circle	circle,square,triangle,rectangle			
			280002	shapes	which	Which is a square?	Which is a square?			square	circle,square,triangle,rectangle			
			280003	shapes	which	Which is a triangle?	Which is a triangle?			triangle	circle,square,triangle,rectangle			
			280004	shapes	which	Which is a rectangle?	Which is a rectangle?			rectangle	circle,square,triangle,rectangle			
			280005	shapes	which	Which is a pentagon?	Which is a pentagon?			pentagon	pentagon,hexagon,parallelogram,trapezoid			
			280006	shapes	which	Which is a hexagon?	Which is a hexagon?			hexagon	pentagon,hexagon,parallelogram,trapezoid			
			280007	shapes	which	Which is a parallelogram?	Which is a parallelogram?			parallelogram	pentagon,hexagon,parallelogram,trapezoid			
			280008	shapes	which	Which is a trapezoid?	Which is a trapezoid?			trapezoid	pentagon,hexagon,parallelogram,trapezoid			
			280009	shapes	what	What is this shape?	What is this shape?			pentagon,hexagon,parallelogram,trapezoid	pentagon,hexagon,parallelogram,trapezoid			
			280010	shapes	what	What is this shape?	What is this shape?			circle,square,triangle,rectangle	circle,square,triangle,rectangle			
			280011	shapes	what	What is this shape?	What is this shape?			cylinder,cube,sphere,cone	cylinder,cube,sphere,cone			
FishTest_1_1	1	111, 111, 112, 112, 111												
			111	single_digit_numbers	How many?					1~4				
			112	recognize_number						1~4				
FishTest_1_2	1	121, 121, 122, 122, 121												
			121	recognize_number						1~4				
			122	single_digit_numbers	How many?					4~7				
FishTest_1_3	1	131, 131, 132, 132, 131												
			131	single_digit_numbers	How many?					3~6				
			132	recognize_number						3~7				
FishTest_2_1	1	211, 211, 212, 212, 211												
			211	single_digit_numbers	How many?					4~7				
			212	recognize_number						3~7				
FishTest_2_2	1	221, 221, 222, 222, 221												
			221	single_digit_numbers	How many?					6~9				
			222	recognize_number						5~9				
FishTest_2_3	1	231, 232, 233, 233, 234												
			231	recognize_number						5~9				
			232	number_identification						10				
			233	single_digit_numbers	How many?					6~9				
			234	2digit_numbers	How many?					10	5~10			
FishTest_3_1	1	311, 311, 312, 312, 311												
			311	recognize_number						6~9				
			312	2digit_numbers	How many?					11~15				
FishTest_3_2	1	321, 321, 322, 322, 321												
			321	recognize_number						11~15				
			322	2digit_numbers	How many?					16~20				
FishTest_3_3	1	331, 332, 332, 333, 333												
			331	recognize_number						16~20				
			332	bigger_and_smaller	bigger	image	lineup	Which group is bigger?	Which group is bigger?	1~10				
			333	bigger_and_smaller	smaller	number		Which is smaller?	Which is smaller?	1~10				
FishTest_4_1	1	411, 412, 413, 414, 415												
			411	2digit_numbers	How many?					10~20				
			412	2digit_numbers	How many?					17~20				
			413	recognize_number						1~20				
			414	number_identification						11~19				
			415	missing_number_drag	1	4	ascending			1~5				
FishTest_4_2	1	421, 422, 423, 424, 425												
			421	operations_with_objects	1~4+1~4=?					2~5				
			422	operations_with_objects	1~4+1~4=?					2~5				
			423	operations_with_objects	1~4+1~4=?					2~5				
			424	operations_with_objects	2~5-1~4=?					1~4				
			425	missing_number_drag	1	4	descending			1~5				
FishTest_4_3	1	431, 432, 433, 434, 435												
			431	bigger_and_smaller	bigger	number		Which is bigger?	 Which is bigger?	1~10				
			432	bigger_and_smaller	smaller	number		Which is smaller?	Which is smaller?	1~10				
			433	biggest_and_smallest	biggest	Which is the biggest?	Which is the biggest?			1~10				
			434	biggest_and_smallest	smallest	Which is the smallest?	Which is the smallest?			1~10				
			435	compare_number_magnitudes	ascending	Order the numbers from smallest to largest.	Order the numbers from smallest to largest.			1~10				
FishTest_5_1	1	511, 512, 513, 514, 515												
			511	recognize_number						21~50				
			512	number_identification						51~99				
			513	compare_number_magnitudes	ascending	Order the numbers from smallest to largest.	Order the numbers from smallest to largest.			1~20				
			514	missing_number_drag	1	4	ascending			1~10				
			515	bigger_and_smaller	bigger	number		Which is bigger?	 Which is bigger?	20~50				
FishTest_5_2	1	521, 522, 523, 524, 525												
			521	2digit_numbers	How many?					51~100				
			522	compare_number_magnitudes	ascending	Order the numbers from smallest to largest.	Order the numbers from smallest to largest.			1~20				
			523	operations_with_objects	2~10-1~4=?					1~9				
			524	operations_with_objects	2~10-5~9=?					1~9				
			525	operations_drag	1~5+1~5=?		vertical			1~9				
FishTest_5_3	1	531, 532, 533, 534, 535												
			531	operations_with_objects	10~19+1~9=?	regroupingfalse				1~20				
			532	operations_with_objects	1~9+10~19=?	regroupingfalse				1~20				
			533	operations_drag	1~9+1~9=?		vertical			1~10				
			534	operations_drag	1~10-1~9=?		vertical			1~9				
			535	missing_number_drag	2	4	ascending			1~20	2			
FishTest_6_1	1	611, 612, 613, 614, 615												
			611	operations_drag	10+1~9=?		vertical			11~19				
			612	operations_drag	11~20+1~10=?		vertical			11~19				
			613	missing_number_drag	10	4	descending			1~50	10			
			614	operations_with_objects	1~9+1~9=?	regroupingtrue				1~20				
			615	use_magnitude_symbols	11~50	11~50	Fill in the blank.	 Fill in the blank.						
FishTest_6_2	1	621, 622, 623, 624, 625												
			621	operations_with_objects	1~9+1~9=?					10				
			622	operations_with_objects	1~9+1~9=?	regroupingtrue				11~20				
			623	operations_drag	11~20-1~10=?		vertical			10~20				
			624	operations_drag	11~19-1~9=?	regroupingfalse	vertical			10~18				
			625	compare_number_magnitudes	ascending	Order the numbers from smallest to largest.	Order the numbers from smallest to largest.			1~50				
FishTest_7_1	1	711, 712, 713, 714, 715												
			711	missing_number_drag	1	3	ascending			51~100				
			712	missing_number_drag	10	4	ascending			51~100	10			
			713	number_identification						51~100				
			714	operations_with_objects	11~19+1~9=?	regroupingtrue				20				
			715	operations_drag	1~9+1~9=?	regroupingtrue	vertical			10~19				
